country,year,cereal_yield,fdi_perc_gdp,en_per_gdp,en_per_cap,co2_ttl,co2_per_cap,co2_per_gdp,pop_urb_aggl_perc,prot_area_perc,gdp,gni_per_cap,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop
SAS,2001,2460.044035,0.988993362,238.2588761,417.345438,1359910.617,0.98299129,568.1315959,12.08101859,6.111377889,6.22031E+11,452.3935535,86.16592873,1.725225532,1383441166,2.616279086,381667690
SAU,2001,3931.9,0.010731521,260.4067949,5157.097844,295842.559,14.30464289,722.310555,40.02957995,31.29439306,1.83012E+11,8660,24.7,3.124974061,20681576,3.425274587,16553533.43
SDN,2001,626.1,4.295658647,276.3546278,400.3044777,6369.579,0.181976356,125.6293921,11.71353806,4.894855846,13362328043,340,112.5,2.354510951,35002234,4.925065395,12964827.47
SEN,2001,887,0.654879362,170.9362737,265.5780538,4330.727,0.443774727,285.6305222,21.563657,24.07388308,4877598732,510,113.6,2.626498243,9758841,3.117899724,3981607.128
SLV,2001,1909.6,2.019149841,132.3793261,695.4829403,5947.874,0.996957272,189.7624285,21.40845155,0.648105654,13812744074,2190,31.5,0.432073287,5966027,0.910379631,3500864.644
SSA,2001,1129.74598,4.242003994,368.573768,660.1420474,553342.2933,0.809589454,510.5750156,12.62961971,11.32110079,3.32097E+11,480.7256668,151.5826091,2.570034929,683485056,4.055815355,226362638.6
SWE,2001,4583.3,4.945212714,192.9818539,5681.532269,51128.981,5.748704857,195.2634727,13.67337531,11.00062591,2.27359E+11,27680,4,0.281484152,8894000,0.352887243,7476296.4
SYR,2001,2269.7,0.521331121,245.8971365,958.6473984,60908.87,3.701558427,949.4654856,32.09446825,0.319915785,21099833784,1130,22.2,2.917040424,16454926,3.493544484,8543397.579
TGO,2001,1150.3,4.787888445,505.6737104,427.4637231,1162.439,0.235973506,279.1478949,21.77099239,11.25667356,1328031239,280,121.5,2.729445792,4926142,4.575317962,1831539.596
THA,2001,2725.1,4.385778129,214.0858522,1188.305698,217086.4,3.397342855,612.0672835,9.982517847,19.58709351,1.15536E+11,1880,17,1.170933678,63898879,1.939675452,20025908.68
TUR,2001,2127.1,1.710157935,119.3888892,1090.739713,194538.017,3.013994519,329.9022242,27.44555675,1.888381701,1.96005E+11,3450,39,1.430986638,64544914,2.231483523,42096192.91
TZA,2001,2046.7,3.74437306,466.9452826,406.9441617,3127.951,0.08958228,102.7905714,6.3541609,27.15279946,10383580744,310,124.5,2.549362973,34917073,4.239043012,7919192.156
UKR,2001,2725.8,2.083698124,675.5721737,2754.511935,321650.905,6.606930403,1620.417134,12.70155945,3.501372212,38009344577,730,17.1,-1.005494904,48683864.58,-0.797068448,32735030.54
UMC,2001,3199.955132,3.189274497,245.7623846,1286.700402,8231887.875,3.582784371,683.7825455,19.38048827,12.07513645,4.49041E+12,1891.118749,32.03250453,0.872446842,2297623028,2.262367105,1177610091
URY,2001,3343.1,1.420153754,88.90841079,819.6139266,5089.796,1.538466642,166.8866521,48.62190748,0.250941702,20898788420,6540,16.6,0.227229189,3308356.425,0.380452377,3025161.115
USA,2001,5891.5,1.632026891,197.5957851,7825.176244,5389928.949,18.90659161,477.4158046,43.41561165,14.81126936,1.02339E+13,35480,8.4,1.02600441,285082000,1.454918906,226469140.8
UZB,2001,2919.7,0.726229698,1217.704487,2044.883366,122037.76,4.887962511,2910.725365,8.560171426,2.255443988,11401351420,560,61.6,1.277805241,24967000,0.955570806,9282730.6
VEN,2001,3303.3,2.996507976,240.7191406,2336.85855,172525.016,6.966485605,717.6157187,32.13687866,53.74635537,1.2291E+11,4580,24,1.850244322,24765000,2.428280614,22342983
VNM,2001,4167.2,3.99916884,293.697451,495.1252592,61631.269,0.783903397,464.9943127,10.1292619,5.95422475,32506754577,410,33.7,1.267329552,78621000,2.980957776,19435111.2
WLD,2001,3129.879718,2.778629103,199.2136525,1637.830903,25281600,4.106189941,515.609682,18.63727442,11.57082472,3.20123E+13,5266.559265,72.93276757,1.269722191,6156948501,2.136722197,2888647142
YEM,2001,1064.2,1.640040043,134.2373578,288.2352838,16252.144,0.889747995,414.3747372,7.896843142,0.520660875,9459570744,460,97.1,3.016812039,18266008,4.974705906,4898943.346
ZAF,2001,2423.6,6.136400777,332.7198612,2558.945991,362743.307,8.077163732,1050.210831,30.00921315,6.857030989,1.18479E+11,2830,80.5,1.829571823,44909738,2.88654887,25769207.66
ZAR,2001,786.5,1.711490559,1363.977699,338.1915826,1565.809,0.030708505,123.8520372,15.45546975,9.986156152,4691816707,80,181.4,2.70993186,50989424,4.241763344,15429399.7
ZMB,2001,1402,1.971439459,584.4561242,615.7589242,1906.84,0.182475783,173.1994207,10.63471398,35.9806386,3636936436,320,153.4,2.404438604,10449825,2.519315124,3640719.03
AGO,2002,639.7,14.62676047,188.8201807,549.3218685,12665.818,0.850598712,292.3790434,19.69982957,12.39982661,11431738445,610,190.7,3.431019537,14890474,5.411282266,7594141.74
ARE,2002,3411.7,0.12658617,268.4091679,12438.64748,84300.663,25.90128003,558.9145469,31.79343292,5.32841058,75284685609,22430,11.1,3.287268102,3254691,3.261551245,2530847.722
ARG,2002,3240.7,2.105941749,171.2366249,1470.793556,131406.945,3.489544004,406.2689391,38.97913129,5.425434956,1.0204E+11,4040,18.4,0.94778345,37657340,1.235108214,34125081.51
ARM,2002,2229,4.660062565,213.350943,610.1029478,3003.273,0.981119655,343.0942343,36.04481705,7.991345077,2376335048,800,30.1,-0.154826054,3061067,-0.463468274,1980510.349
AUS,2002,1088.2,4.277464812,184.7911553,5676.007358,341397.7,17.372691,565.5946935,60.3991166,10.27658475,3.97239E+11,20100,6,1.220563785,19651400,1.449135313,17214626.4
AUT,2002,5647.1,0.154466986,117.7438247,3779.358885,65118.586,8.055602632,250.967821,19.56863662,22.90216225,2.05955E+11,23910,5.3,0.505079956,8083639.298,0.715897863,5341668.848
BGD,2002,3394.9,0.110023607,150.2476005,154.5896641,33699.73,0.250991484,243.9417178,12.05420688,1.641262163,47571130071,380,76.1,1.744407836,134266428,3.477839601,32814715
BGR,2002,3156.2,5.661485604,299.7035367,2416.323294,44634.724,5.672223154,703.5421728,14.39420511,8.955990234,15979194408,1900,18.9,-0.51967919,7869000,-0.144444261,5462659.8
BLR,2002,2482.3,1.693054218,389.0191082,2544.244131,52390.429,5.278632645,807.1116051,17.42738539,7.267988576,14594925393,1370,11.9,-0.454984055,9925000,0.196668597,7028885
BOL,2002,1712,8.557893503,115.5632832,412.7105047,8346.092,0.965238944,270.277059,30.04526951,17.86660722,7905485150,930,75.8,1.98507187,8646659,2.75282996,5426643.188
BRA,2002,2846,3.290262932,136.4945861,1092.311218,335185.802,1.869525613,233.6148529,37.65693686,22.23899348,5.04221E+11,3050,31.6,1.354495615,179289227,2.085314946,147734323
CAN,2002,2375.4,3.001791766,237.3250429,7914.66131,521832.435,16.63900373,498.9287753,42.41895287,7.957935265,7.34662E+11,22840,6.2,0.897131277,31362000,1.047733715,25008058.8
CHE,2002,6431,2.43537049,102.0888776,3550.902191,40769.706,5.596625073,160.9036637,14.98972872,22.82901181,2.78621E+11,36750,5.5,0.75630791,7284694.878,0.756307958,5339681.345
CHL,2002,5183.3,3.790838997,147.1658534,1590.006545,56072.097,3.552466357,328.8047742,34.24125115,16.49547887,67265403373,4310,10.1,1.145608973,15783991,1.539082459,13665779.41
CHN,2002,4889.6,3.391597027,296.9432544,922.915171,3694242.143,2.885225041,928.3064579,14.7632507,16.59929765,1.45383E+12,1100,29.5,0.669999568,1280400000,3.144574464,481942560
CIV,2002,1750.9,1.851095589,234.7703917,404.3194177,7286.329,0.424100917,246.256633,18.82636098,22.59252354,11486664325,580,142.7,1.689240809,17180649,3.172747449,7700366.882
CMR,2002,1648.2,5.530866976,206.4928519,397.4883723,3417.644,0.208290242,108.2055455,17.46831516,9.153943559,10879778069,600,145.5,2.270499536,16408085,3.988620675,8476416.711
COG,2002,777.4,10.96529977,85.35328539,275.6650125,707.731,0.215186248,66.6274369,32.13276808,9.447632507,3019985940,690,101.5,2.325237295,3288923,2.970729599,1942437.924
COL,2002,3713.4,2.172164947,94.60780494,631.7700978,55661.393,1.355012628,202.9136403,34.44519732,20.40535773,98229102139,2370,25.1,1.608704887,41078136,2.022213402,29863804.87
CRI,2002,3683.4,3.9143952,95.63333793,776.8797342,6325.575,1.549172132,190.701978,27.13435085,20.91523284,16844378718,3910,11.7,1.984966997,4083197,2.887832184,2453184.758
CZE,2002,4328.4,11.28726388,234.755851,4166.176524,120193.259,11.77804903,663.6698919,11.440106,15.1247507,75276073339,6020,6,-0.225214279,10204853,-0.322860253,7531181.514
DEU,2002,6251.4,2.657777664,133.4603633,4111.938951,830909.197,10.07065008,326.8610344,7.696206428,39.01619882,2.01692E+12,22980,5.1,0.212325883,82508000,0.294304314,60412357.6
DNK,2002,5761.8,2.54812629,111.1413728,3536.267818,51899.051,9.656975897,303.509127,20.28629084,4.951369084,1.73881E+11,30070,5.4,0.358033733,5374255,0.544879726,4590688.621
DOM,2002,4343.3,3.450455794,151.8108655,917.186449,21499.621,2.42638566,401.6104985,21.19141022,22.13277981,26570402719,2800,37.2,1.529612784,8860760,2.910676794,5685063.616
DZA,2002,1058.6,1.86668409,144.2686834,915.2578118,90853.592,2.889575447,455.4730262,7.48745748,6.317288358,57053038888,1750,46,1.472644656,31441848,2.623027104,19242410.98
ECA,2002,2133.133682,1.775127935,372.1154238,2737.230091,2705846.238,6.792993934,927.5213383,17.47689832,7.44163844,8.09185E+11,1862.860489,34.01387326,-0.039593427,398328964.2,0.041374114,251859095.9
ECU,2002,2443.9,3.145692111,123.5704944,718.1922104,24689.911,1.933822234,332.7289911,28.40007942,25.09484806,24899481000,1540,29.7,1.701333849,12767415,2.778192028,7867281.123
EGY,2002,7445,0.736363106,173.5324811,734.2783215,127193.562,1.812529092,428.3561984,20.04425759,5.387294042,87850680573,1370,39.9,1.850441629,70174632,1.850441629,29894393.23
EMU,2002,5478.357652,5.304270703,132.9396986,3784.89671,2674075.409,8.402933256,295.1423776,17.77742159,14.77744544,6.90985E+12,20252.78485,5.502517442,0.565974091,318231185.2,0.781096195,229756049.8
ESP,2002,3228.7,5.827817207,119.6693837,3119.72329,314525.924,7.613068322,292.0294876,23.76725779,8.561760171,6.86247E+11,15120,6.2,1.457498628,41313950,1.551663854,31588646.17
ETH,2002,1351.1,3.273617146,521.866304,287.3667548,4481.074,0.064904846,117.8690701,3.585932807,17.71107572,7789548644,120,132.6,2.548006331,69040669,4.120777938,10618454.89
FIN,2002,3294.9,6.126480389,235.9440261,6682.03801,61077.552,11.74433502,414.694691,20.00510758,8.97042194,1.35085E+11,24640,4.1,0.242602074,5200596.876,0.6654357,3204607.795
FRA,2002,7468.2,3.413750125,147.8435909,4235.694218,380447.583,6.17168257,215.4177487,22.15449235,14.05637202,1.45203E+12,22380,5.1,0.720233228,61644062,0.956857501,46948117.62
GBR,2002,7075.6,1.583802508,119.8415419,3682.235416,531942.354,8.966457651,291.8211327,26.20611714,24.26733712,1.61206E+12,26230,6.3,0.367883666,59325809,0.434930266,53108464.22
GHA,2002,1349,0.956235991,378.3585095,417.9719157,7414.674,0.368625879,333.6892572,15.4551119,13.99537825,6159567360,270,93.8,2.425965131,20114361,4.109655769,9156057.127
GRC,2002,3745.9,0.036001066,117.3889724,2577.528843,93669.848,8.52509501,388.2603083,29.14516922,9.55110562,1.47389E+11,12550,6.8,0.343380563,10987543,0.576348688,6590328.291
GTM,2002,1726.4,0.532410148,154.790137,620.3958679,11173.349,0.946865818,236.2451094,7.935789368,29.16918354,20776640958,1670,44.5,2.468397517,11800351,3.386838262,5421081.249
HND,2002,1341,3.538481675,176.591679,521.7671873,6090.887,0.940310844,318.2474383,12.93997322,18.16776388,7776438041,1120,34.2,2.031337866,6477525,2.964056154,2930432.31
HUN,2002,3963.2,4.530462289,169.8377758,2520.110236,56031.76,5.515692701,371.7190491,17.02505895,5.108588303,66502083791,5300,9.8,-0.284751359,10158608,0.237443021,6631539.302
IDN,2002,4169.5,0.074151638,274.6405699,760.1756391,303506.589,1.385708013,500.6364565,9.161348681,13.55620664,1.95661E+11,720,49.5,1.297202154,219026365,4.080863523,97335316.61
IND,2002,2187.3,1.109256889,243.3296152,455.3560515,1226791.183,1.169887035,625.1551089,11.73263975,5.334659743,5.0719E+11,470,80.5,1.55374656,1048640721,2.268035311,294668042.5
IRL,2002,6597.2,24.00877664,104.7079801,3695.391622,43457.617,11.05244221,313.1681342,25.59520767,0.951738294,1.22778E+11,23770,6.3,1.699427584,3931947,2.155579832,2345799.58
IRN,2002,2274.5,3.141247914,259.6737338,2111.115107,375211.107,5.582431142,686.6564185,23.7790363,7.067781782,1.16421E+11,1700,39,1.347015388,67212850,2.177661604,43876548.48
ISR,2002,2667.1,1.40031536,132.7053992,2922.800304,63145.74,9.611223744,436.3833144,58.10339422,18.74281488,1.1301E+11,17260,6.4,2.014058394,6570000,2.057793361,6010236
ITA,2002,4959.1,1.205915518,106.7971382,3016.166183,449284.507,7.860478381,278.3257105,17.94457411,9.9054057,1.21892E+12,19770,5,0.309625167,57157400,0.428460594,38501224.64
JOR,2002,1293.6,2.485570787,263.3976877,1002.893807,16886.535,3.351833069,880.3176104,20.25791981,9.411697594,9584232160,1880,27.6,2.420890665,5038000,2.420890665,3944754
JPN,2002,6085.6,0.231915888,139.9693812,4004.673985,1216761.938,9.547349351,333.6942248,47.56602456,16.22559599,3.91834E+12,33240,4.2,0.232527187,127445000,0.477026086,83501964
KAZ,2002,1145.8,10.51369799,395.1397017,2666.410098,151945.812,10.22587952,1515.389918,8.084899415,2.520934533,24636598581,1520,41.6,0.004125545,14858948,0.287111231,8413136.358
KEN,2002,1488.4,0.210037979,346.3032405,440.147135,7968.391,0.241995381,190.3994779,7.432686797,11.61053084,13149263399,390,105.3,2.620534376,32927864,3.62054271,6618500.664
KOR,2002,6087.2,0.415381128,202.4505744,4170.091764,465584.322,9.776664609,474.6397627,48.77073621,2.397595468,5.75929E+11,11830,5.6,0.558019536,47622000,0.858169837,38135697.6
LAC,2002,2927.022269,3.114573021,138.9227212,1122.574781,1335657.079,2.525799796,316.7176535,33.50306637,17.96042726,1.77657E+12,3434.542831,31.23499359,1.381134978,528805600.9,1.957429535,403038408.1
LIC,2002,1781.14011,1.965929917,340.2475374,325.0699864,179609.66,0.266819551,321.7350272,9.827921264,10.50896447,1.74503E+11,258.5636253,130.0506068,2.245940659,673150297.3,3.705172629,169237499.8
LMC,2002,2345.422343,1.48089598,275.2666861,605.9878061,2832890.253,1.299649453,591.4787934,13.13275768,9.416749262,1.35916E+12,607.1148418,85.40139105,1.648386849,2179734117,2.773477296,788029233.7
LMY,2002,2673.951276,2.577088316,254.297187,913.4031352,11482963.95,2.221502807,639.3687493,15.79564158,11.5355649,6.04452E+12,1148.779551,77.63684239,1.34566579,5169007177,2.510841118,2160481904
MAR,2002,1068.8,0.195864854,117.4410359,375.8980423,38254.144,1.298778896,405.7747629,18.83663678,1.544905091,40416114690,1300,50.5,1.108613685,29453931,1.740468602,15899231.95
MEX,2002,2913.5,3.664133509,126.3365578,1468.158041,390781.189,3.807516091,327.640801,34.78951203,9.562142765,6.49076E+11,5850,26.1,1.279274516,102634153,1.704920277,77324570.87
MIC,2002,2819.955442,2.593087962,252.5353506,979.2698062,11303680.97,2.514243953,649.48432,16.57570333,11.72702141,5.869E+12,1281.871319,64.39659401,1.212233289,4495856879,2.410601034,1991244404
MNA,2002,2275.999993,1.935519042,210.9963314,1124.896331,893655.234,3.105510543,587.3034125,20.16578338,3.96594933,4.25245E+11,1655.604108,45.21137766,1.84292216,287764353.6,2.331155995,160844211.9
MOZ,2002,826.8,8.273221514,681.5949463,398.1877416,1587.811,0.082698399,141.5583782,6.159232847,15.82727395,4201325196,230,169.8,2.684458423,19200021,5.071506435,6186246.766
MYS,2002,3232.1,3.176562342,200.7445735,2073.548531,135128.95,5.512019972,533.6301908,8.383960513,17.88284076,1.00846E+11,3740,9.5,2.271973287,24515323,4.030812597,15748643.5
NGA,2002,1255.2,3.17006437,508.2459312,744.8187509,98125.253,0.755783745,515.7281725,13.85928203,12.84487109,59116847821,350,177.2,2.438539415,129832447,4.13543865,57100310.19
NLD,2002,7690.7,5.814693229,138.3279081,4687.98228,172363.668,10.67338075,314.9385693,12.42460723,12.22373762,4.37807E+11,25290,5.9,0.638610035,16148929,1.512108586,12622002.91
NZL,2002,6459.4,2.262345064,182.2665672,4346.823604,33641.058,8.519958972,357.2502167,28.06794985,25.60035551,65463945931,13850,7,1.737174864,3948500,1.853657114,3391761.5
PAK,2002,2261.3,1.138205214,233.3266826,435.5068355,114084.037,0.758500957,406.3736723,16.91446746,10.29380555,72306820396,490,97.8,1.912587339,150407242,2.921198677,50957973.59
PAN,2002,1980.3,0.803428832,100.4487115,808.9239174,5834.197,1.900932938,236.04972,36.67562362,18.67609335,12272400000,3820,24.5,1.857674195,3069123,3.343585635,2080865.394
PER,2002,3372.9,3.797336625,78.69721008,446.7137751,27187.138,1.022870696,180.1983161,28.58938243,9.886239498,56772338815,2050,35,1.329292223,26579252,1.442254675,18834057.97
PHL,2002,2730.5,1.895334799,176.71509,487.4206652,76057.247,0.943282334,341.9884188,14.25074007,10.8503265,81357657790,1000,37.8,2.087896937,80630416,3.493542571,48523384.35
POL,2002,3240.8,2.08447368,191.4931874,2324.201883,296931.658,7.766906378,639.922749,4.374719006,21.82806912,1.9818E+11,4850,8.6,-0.049671904,38230364,-0.111211866,23557550.3
PRT,2002,2905.6,1.330559376,116.5352641,2490.621941,66820.074,6.444586886,301.5397972,38.34209569,5.919456403,1.31886E+11,11640,6.1,0.729777429,10368403,1.885987546,5773126.79
PRY,2002,2090.4,0.198194621,187.8567155,698.1552854,3898.021,0.700489639,188.4848337,28.8372312,4.451886516,5045545609,1090,32.7,2.010989272,5564709,3.148577082,3148512.352
ROM,2002,2513.7,2.496479512,222.2589556,1739.56628,92173.712,4.227545138,540.1402512,8.839222113,4.707342132,45824529874,1930,24.5,-1.497103816,21803129,-1.422420741,11682116.52
RUS,2002,1972,1.002905566,449.2295011,4288.36168,1537195.399,10.57948159,1108.258956,17.63781254,9.021103375,3.4511E+11,2100,20.4,-0.44627828,145299690.3,-0.582797073,106359373.3
SAS,2002,2305.063637,1.032758632,235.6470004,421.2088459,1389855.339,0.988260845,559.8440613,12.27696081,6.11137891,6.55708E+11,459.0233385,83.72784623,1.657006392,1406364875,2.536391531,391348277
SAU,2002,4047.5,-0.325711714,285.1806633,5449.04816,323458.736,15.07047714,788.7264971,39.72757488,31.29439306,1.88551E+11,8610,23.7,3.709062137,21463072,4.008463558,17230554.2
SDN,2002,487.1,4.762271651,283.8838437,423.408656,8118.738,0.226678386,151.9816152,11.72879188,4.894855846,14975626178,360,111.5,2.298590416,35816110,4.804719977,13602958.58
SEN,2002,651.6,1.463347629,172.4403575,262.5569255,4547.08,0.453655791,297.9489747,21.78068189,24.07388308,5333863902,490,108.7,2.672816396,10023194,3.161814926,4109509.54
SLV,2002,2476.8,3.285174079,131.8883648,706.4892098,6039.549,1.008569473,188.2811185,21.82882663,0.648105654,14306700000,2260,29.3,0.371516523,5988233,0.847545983,3530662.177
SSA,2002,1138.875424,3.24212748,362.5016494,656.3127177,557337.1179,0.79537753,496.8542556,12.7872513,11.64694634,3.49048E+11,470.3948816,148.40563,2.52165923,700720220,3.95518837,235315707.3
SWE,2002,4780.4,4.936410823,192.971166,5802.732967,57425.22,6.434919319,213.9946627,13.71578888,11.12441935,2.50961E+11,27190,3.9,0.336738427,8924000,0.408090574,7506868.8
SYR,2002,1993.5,0.532845306,253.1033977,995.0566878,55987.756,3.300596985,839.5424315,32.10001369,0.63801505,21582248882,1200,21.4,3.087172802,16962918,3.654919475,8861428.363
TGO,2002,1131,3.61513936,503.0913778,431.9265464,1232.112,0.243938182,284.1297838,22.32156168,11.25667356,1476122552,270,119.3,2.501408101,5050919,4.31382445,1912277.933
THA,2002,2699.7,2.633743034,217.2745909,1255.515843,230635.965,3.567845106,617.4371196,9.945522117,19.59034745,1.26877E+11,1870,16.5,1.157693843,64642931,1.920571033,20414237.61
